Datetime,NI,Estimated_Temp_C
2009-08-13,13578.75,22.135981498763226
2009-08-14,14335.0,22.135981498763226
2009-08-15,13754.708333333334,22.135981498763226
2009-08-16,12697.916666666666,22.135981498763226
2009-08-17,13966.291666666666,22.135981498763226
2009-08-18,14150.625,22.135981498763226
2009-08-19,12976.416666666666,18.716118681536585
2009-08-20,12866.75,18.716118681536585
2009-08-21,11490.0,18.716118681536585
2009-08-22,9706.708333333334,18.716118681536585
2009-08-23,9404.541666666666,18.716118681536585
2009-08-24,11697.375,18.716118681536585
2009-08-25,12670.875,18.716118681536585
2009-08-26,12282.291666666666,18.716118681536585
2009-08-27,11374.0,18.716118681536585
2009-08-28,11127.583333333334,18.716118681536585
2009-08-29,9559.625,18.716118681536585
2009-08-30,8868.291666666666,18.716118681536585
2009-08-31,10339.875,18.716118681536585
2009-09-01,10659.791666666666,18.373
2009-09-02,10879.375,18.09693927335776
2009-09-03,11258.583333333334,18.09693927335776
2009-09-04,11232.125,18.09693927335776
2009-09-05,9908.625,18.09693927335776
2009-09-06,9546.958333333334,18.09693927335776
2009-09-07,9789.0,18.09693927335776
2009-09-08,11680.083333333334,18.09693927335776
2009-09-09,12081.666666666666,18.09693927335776
2009-09-10,12583.708333333334,18.09693927335776
2009-09-11,12442.208333333334,18.09693927335776
2009-09-12,10929.875,18.09693927335776
2009-09-13,10254.625,18.09693927335776
2009-09-14,12189.25,18.09693927335776
2009-09-15,12631.458333333334,18.09693927335776
2009-09-16,11752.0,18.09693927335776
2009-09-17,11135.375,12.196034307559676
2009-09-18,11162.375,12.196034307559676
2009-09-19,10017.041666666666,12.196034307559676
2009-09-20,9322.958333333334,12.196034307559676
2009-09-21,11061.791666666666,12.196034307559676
2009-09-22,11638.125,12.196034307559676
2009-09-23,11712.833333333334,12.196034307559676
2009-09-24,11630.666666666666,12.196034307559676
2009-09-25,11225.916666666666,12.196034307559676
2009-09-26,9774.375,12.196034307559676
2009-09-27,9213.958333333334,12.196034307559676
2009-09-28,10316.208333333334,12.196034307559676
2009-09-29,10316.916666666666,12.196034307559676
2009-09-30,10299.916666666666,12.196034307559676
2009-10-01,10458.541666666666,9.674
2009-10-02,10367.375,11.153278775037183
2009-10-03,9318.875,11.153278775037183
2009-10-04,8754.708333333334,11.153278775037183
2009-10-05,10192.416666666666,11.153278775037183
2009-10-06,10494.708333333334,11.153278775037183
2009-10-07,10409.541666666666,11.153278775037183
2009-10-08,10555.458333333334,11.153278775037183
2009-10-09,10574.041666666666,11.153278775037183
2009-10-10,9636.583333333334,11.153278775037183
2009-10-11,9330.583333333334,11.153278775037183
2009-10-12,10580.25,11.153278775037183
2009-10-13,10697.291666666666,11.153278775037183
2009-10-14,10842.833333333334,11.153278775037183
2009-10-15,11037.083333333334,11.153278775037183
2009-10-16,10862.25,11.153278775037183
2009-10-17,9751.333333333334,5.289678034430213
2009-10-18,9227.083333333334,5.289678034430213
2009-10-19,10485.75,5.289678034430213
2009-10-20,10507.708333333334,5.289678034430213
2009-10-21,10573.041666666666,5.289678034430213
2009-10-22,10693.125,5.289678034430213
2009-10-23,10801.75,5.289678034430213
2009-10-24,9755.75,5.289678034430213
2009-10-25,9148.333333333334,5.289678034430213
2009-10-26,10583.75,5.289678034430213
2009-10-27,10707.416666666666,5.289678034430213
2009-10-28,10703.25,5.289678034430213
2009-10-29,10740.916666666666,5.289678034430213
2009-10-30,10899.375,5.289678034430213
2009-10-31,9693.166666666666,5.289678034430213
2009-11-01,9280.782608695652,7.364
2009-11-02,10602.541666666666,4.872649376061676
2009-11-03,10918.875,4.872649376061676
2009-11-04,10939.333333333334,4.872649376061676
2009-11-05,10879.0,4.872649376061676
2009-11-06,10785.833333333334,4.872649376061676
2009-11-07,9545.291666666666,4.872649376061676
2009-11-08,9059.083333333334,4.872649376061676
2009-11-09,10441.708333333334,4.872649376061676
2009-11-10,10730.541666666666,4.872649376061676
2009-11-11,10786.5,4.872649376061676
2009-11-12,11005.791666666666,4.872649376061676
2009-11-13,10811.041666666666,4.872649376061676
2009-11-14,9636.833333333334,4.872649376061676
2009-11-15,9260.166666666666,-2.9107663422218004
2009-11-16,10906.833333333334,-2.9107663422218004
2009-11-17,11234.916666666666,-2.9107663422218004
2009-11-18,11131.875,-2.9107663422218004
2009-11-19,11063.291666666666,-2.9107663422218004
2009-11-20,10821.291666666666,-2.9107663422218004
